Harga,Kamar Tidur,Kamar Mandi,Garasi,Luas Tanah,Luas Bangunan,Lokasi,Lokasi_encoded
1320000000,3,2,2,111,70,Cinangka,7025262418.300653
500000000,3,2,1,72,45,Sawangan,2214365602.382716
795000000,3,2,1,72,70,Tapos,2066736269.4283247
300000000,2,2,0,40,60,Cinere,4680491988.075328
2300000000,3,2,1,220,117,Cimanggis,2476460973.56815
4420000000,5,3,0,160,222,Cimanggis,2489429483.9539747
1650000000,2,2,1,132,90,Tapos,2062443999.998261
1700000000,3,2,1,72,150,Gandul,3079198952.874346
1500000000,2,3,1,230,190,Cinere,4778631550.604929
1700000000,2,2,1,82,62,Tapos,1956323999.998261
900000000,2,1,1,110,72,Sawangan,2218094374.7286887
1300000000,3,3,1,150,100,Mekarsari,1740608108.108108
2770000000,3,3,0,118,128,Cimanggis,2466095424.086244
1830000000,3,3,0,133,160,Limo,2033449973.750656
940000000,2,2,0,93,80,Cilodong,1147008984.7250674
3320000000,3,4,0,299,148,Sukmajaya,2051098919.7510288
3430000000,2,1,0,170,120,Sukmajaya,2051098919.7510288
650000000,2,1,1,84,55,Pancoran Mas,2480917164.813834
3320000000,3,2,0,265,180,Cinere,4852868864.173362
890000000,4,3,0,124,184,Citayam,665709595.9595959
1800000000,3,2,2,101,90,Cinere,4909606244.598561
780000000,2,1,0,109,45,Sukmajaya,2020622313.2006145
780000000,2,1,0,88,51,Beji,2531746438.674528
2500000000,3,2,0,136,200,Gandul,3076381937.172775
410000000,2,1,0,60,40,Sawangan,2218094374.7286887
750000000,2,1,1,105,68,Tapos,1956323999.998261
2750000000,3,2,2,160,79,Sawangan,1658701541.0946062
2100000000,4,5,2,160,240,Cibubur,3358676488.0907736
1940000000,3,2,0,120,75,Sukmajaya,2087985421.0505264
2100000000,3,5,0,138,230,Cinere,4852868864.173362
1750000000,4,3,0,164,200,Kukusan,1910616374.2690055
1450000000,2,1,0,134,80,Cimanggis,2476460973.56815
1300000000,3,2,0,100,70,Beji,3834212579.500589
1090000000,4,3,0,105,186,Sawangan,1658701541.0946062
710000000,2,1,0,60,30,Sawangan,1955035704.9314709
1280000000,2,2,0,112,80,Sawangan,2214365602.382716
2750000000,6,4,4,678,200,Cinangka,6758682334.384858
450000000,4,4,1,117,85,Sawangan,2214365602.382716
690000000,2,2,2,55,60,Sawangan,1955035704.9314709
550000000,2,1,1,61,40,Bojong Sari,1334460727.270909
540000000,2,1,1,71,45,Bojong Sari,1272098706.097967
1000000000,3,3,2,72,83,Cinere,4778631550.604929
1100000000,2,2,2,87,90,Beji,3834212579.500589
2300000000,6,3,2,178,300,Sukmajaya,2087578294.174668
1500000000,3,2,0,72,80,Kukusan,1910616374.2690055
1700000000,2,1,1,129,55,Pancoran Mas,2480917164.813834
1950000000,4,3,1,62,120,Cinere,4778631550.604929
3500000000,4,4,1,300,166,Cinere,4909606244.598561
4850000000,4,3,2,155,140,Depok I,2267178620.197724
2200000000,3,2,1,145,230,Cimanggis,2466095424.086244
1100000000,3,3,2,90,72,Sukmajaya,2020622313.2006145
925000000,3,2,1,50,95,Harjamukti,2620408864.260388
950000000,3,1,0,97,115,Margonda,4971576839.234332
750000000,3,2,1,101,148,Kukusan,1989986781.6091957
3750000000,5,3,3,213,200,Cibubur,3381793172.113798
3000000000,4,4,1,200,150,Depok I,2248009733.331852
2870000000,3,3,0,153,165,Tapos,2066736269.4283247
2500000000,3,3,2,220,270,Cimanggis,2476460973.56815
1990000000,4,4,2,114,120,Cinere,4680491988.075328
3200000000,4,3,0,207,90,Pancoran Mas,3409127772.846495
1100000000,4,3,1,120,150,Sukmajaya,2051098919.7510288
5500000000,3,2,4,470,96,Sawangan,2214365602.382716
580000000,2,1,2,100,50,Sawangan,1658701541.0946062
3500000000,2,1,2,262,220,Rangkapanjaya,1122774509.8039217
2300000000,3,4,2,140,110,Sawangan,2214365602.382716
1200000000,2,1,1,85,65,Cimanggis,2546075969.094804
2700000000,4,5,2,204,325,Cimanggis,2433828383.0610685
1850000000,2,2,1,162,100,Cinere,4778631550.604929
3000000000,3,4,0,155,222,Cilodong,1147008984.7250674
765000000,3,2,1,85,60,Beji,2531746438.674528
3600000000,6,3,0,200,250,Cinere,4680491988.075328
2500000000,3,3,0,500,500,Beji,3683624225.6842737
185000000,1,1,0,39,27,Pancoran Mas,3409127772.846495
650000000,5,2,0,100,100,Cimanggis,2546075969.094804
1150000000,3,1,1,72,85,Cinere,4778631550.604929
1500000000,4,3,2,565,182,Bojong Sari,1365310808.268797
3500000000,3,3,1,300,166,Cinere,4778631550.604929
3700000000,5,4,0,327,419,Cinere,4852868864.173362
1700000000,3,1,2,112,64,Cimanggis,2489429483.9539747
1200000000,2,1,0,64,56,Depok I,2267178620.197724
1000000000,1,2,1,64,56,Cimanggis,2546075969.094804
2690000000,3,3,2,119,198,Depok I,2267178620.197724
2300000000,3,2,2,308,150,Cinere,4541094465.716549
1500000000,2,2,0,72,82,Cimanggis,2546075969.094804
950000000,3,3,1,65,80,Cilodong,1618993457.942226
960000000,4,2,1,62,83,Tirtajaya,1422040000.0
1650000000,3,3,1,95,180,Beji,3683624225.6842737
700000000,2,2,0,72,72,Limo,2082024973.680263
2000000000,3,2,0,98,89,Harjamukti,2620408864.260388
2300000000,5,3,1,278,350,Cinere,4909606244.598561
3990000000,3,3,2,200,280,Margonda,4971576839.234332
4000000000,6,6,0,250,480,Cimanggis,2489429483.9539747
1100000000,2,2,1,120,60,Sawangan,2218094374.7286887
600000000,3,2,1,58,64,Cibubur,3358676488.0907736
2250000000,4,3,1,90,86,Cibubur,3421221958.4510384
1600000000,3,2,1,83,160,Harjamukti,2712226512.9596543
900000000,2,2,2,84,65,Tanah Baru,1526368430.030717
1200000000,3,3,2,70,100,Rangkapanjaya,1163555555.5555556
1200000000,4,3,2,106,93,Pancoran Mas,2665252674.71786
1850000000,3,2,2,80,92,Cinere,4852868864.173362
2800000000,3,2,1,225,225,Cimanggis,2546075969.094804
2500000000,3,4,1,198,133,Cimanggis,2433828383.0610685
2300000000,3,2,0,241,250,Cimanggis,2466095424.086244
4500000000,3,3,0,300,380,Beji,2531746438.674528
1500000000,3,4,0,120,105,Depok I,2220955244.753846
700000000,2,1,1,50,36,Sawangan,2218094374.7286887
2200000000,3,3,2,77,111,Tanah Baru,1526368430.030717
800000000,3,2,1,51,80,Cimanggis,2476460973.56815
2500000000,3,3,1,154,250,Cinere,4909606244.598561
3300000000,4,3,2,150,210,Cinere,4541094465.716549
675000000,3,2,1,36,70,Beji,3879711604.646512
940000000,3,2,1,72,72,Kelapa Dua,2544735632.183908
650000000,3,2,2,50,70,Cisalak,2627973333.333333
880000000,3,1,0,84,78,Pancoran Mas,3395635733.692935
1200000000,3,3,0,96,120,Cimanggis,2546075969.094804
820000000,3,2,0,96,80,Pancoran Mas,2665252674.71786
2100000000,3,3,2,100,128,Cinere,4680491988.075328
1140000000,3,2,1,64,90,Bojong Sari,1365310808.268797
1300000000,4,2,2,66,90,Cinere,4909606244.598561
750000000,7,7,0,280,220,Tapos,2062443999.998261
450000000,3,2,1,60,100,Tapos,1900826465.3641207
684000000,3,3,1,50,50,Cinangka,4256304620.462046
800000000,3,2,1,51,80,Mekarsari,1828184210.526316
1900000000,3,2,1,90,90,Cinere,4909606244.598561
1950000000,3,3,1,100,108,Cinere,4778631550.604929
1300000000,3,3,2,72,92,Sawangan,2233344847.4117646
2000000000,3,2,0,157,150,Cinere,4909606244.598561
1800000000,5,3,1,120,200,Tanah Baru,1655643181.8181818
1700000000,3,2,1,72,72,Pangkalan Jati,5364700748.102244
1550000000,3,2,0,132,132,Cimanggis,2546075969.094804
1300000000,2,1,0,123,53,Sukmajaya,2051098919.7510288
1400000000,4,1,2,84,118,Krukut,2048585714.2857144
1800000000,4,3,0,234,147,Beji,3834212579.500589
950000000,2,1,1,90,132,Depok I,2248009733.331852
1700000000,5,2,0,136,200,Cipayung,682827093.5960591
2500000000,5,4,1,120,155,Cibubur,3421221958.4510384
4000000000,3,3,1,250,248,Cinere,4909606244.598561
2500000000,3,3,1,162,147,Cinere,4541094465.716549
890000000,3,2,2,70,60,Cibubur,3381793172.113798
1800000000,4,3,1,248,180,Gandul,3076381937.172775
2200000000,3,2,1,185,215,Cimanggis,2546075969.094804
1200000000,3,2,0,143,90,Cilodong,1618993457.942226
1300000000,3,2,0,90,120,Cimanggis,2476460973.56815
995000000,3,2,0,126,115,Sukmajaya,2087985421.0505264
750000000,2,1,0,72,36,Cimanggis,2466095424.086244
300000000,2,1,1,55,50,Rangkapanjaya,1165975369.458128
1900000000,4,2,3,80,92,Cinere,4852868864.173362
1750000000,3,3,2,88,120,Beji,3879711604.646512
1200000000,3,2,1,108,70,Beji,3834212579.500589
1110000000,3,2,1,67,68,Pancoran Mas,3395635733.692935
800000000,3,2,2,60,80,Harjamukti,2712226512.9596543
750000000,2,2,1,79,45,Sukatani,1686878787.878788
900000000,3,2,1,72,70,Cinere,4909606244.598561
1250000000,3,3,0,122,120,Cilodong,1618993457.942226
2850000000,3,3,0,240,200,Sawangan,1955035704.9314709
1000000000,5,4,0,108,90,Beji,3879711604.646512
2900000000,4,4,2,235,225,Cilangkap,1049169230.7692308
1300000000,4,2,2,138,100,Cipayung,695944364.5083933
1550000000,3,2,1,110,120,Pancoran Mas,2480917164.813834
650000000,3,1,0,200,150,Citayam,590709923.6641221
2200000000,2,3,1,120,131,Cinere,4541094465.716549
250000000,2,1,0,45,45,Sawangan,1955035704.9314709
1300000000,3,2,2,120,88,Depok I,2090200791.6652775
600000000,3,2,1,80,80,Cilodong,1541574045.137153
5300000000,3,2,2,380,280,Cinere,4852868864.173362
2100000000,4,3,1,260,330,Pancoran Mas,3395635733.692935
328000000,2,1,1,60,50,Citayam,590709923.6641221
2550000000,3,2,2,120,118,Cinere,4680491988.075328
650000000,3,2,2,50,70,Tapos,1979943661.9700704
3800000000,4,4,1,250,200,Cinere,4680491988.075328
330000000,2,1,1,60,40,Sawangan,2218094374.7286887
620000000,2,2,1,100,95,Cilodong,1147008984.7250674
3500000000,3,2,1,288,270,Cinere,4680491988.075328
3700000000,4,4,1,250,200,Cinere,4680491988.075328
242000000,2,1,1,46,27,Citayam,665709595.9595959
690000000,2,2,1,60,55,Cinere,4909606244.598561
1950000000,3,3,1,102,150,Pangkalan Jati,5453610451.277909
330000000,2,1,1,55,36,Cipayung,682827093.5960591
4600000000,4,3,2,400,300,Cinangka,6758682334.384858
2000000000,3,2,2,105,100,Cinere,4778631550.604929
1700000000,4,3,1,161,200,Cimanggis,2489429483.9539747
85000000,2,1,1,72,45,Cinere,4680491988.075328
125000000,4,2,1,72,90,Cinere,4778631550.604929
1250000000,2,2,1,140,55,Sawangan,2214365602.382716
1500000000,2,3,0,132,120,Pancoran Mas,3359214486.389816
550000000,4,2,0,81,135,Limo,2082024973.680263
700000000,2,1,0,69,69,Cimanggis,2489429483.9539747
3200000000,6,3,2,420,250,Cinere,4852868864.173362
675000000,2,1,1,81,40,Sawangan,2218094374.7286887
750000000,3,2,1,72,71,Cilodong,1627149868.7655294
1250000000,3,3,1,82,90,Cilodong,1627149868.7655294
3800000000,4,3,1,361,250,Cinere,4778631550.604929
800000000,2,1,1,80,42,Bojong Sari,1352678465.804067
2200000000,3,2,1,128,79,Sawangan,2214365602.382716
2450000000,3,3,2,197,140,Pancoran Mas,3359214486.389816
600000000,3,2,1,91,80,Sawangan,1955035704.9314709
1000000000,3,3,1,140,100,Sawangan,1658701541.0946062
4500000000,4,2,5,520,350,Cinere,4852868864.173362
850000000,3,1,1,70,64,Tirtajaya,1477686274.509804
1340000000,3,2,1,86,103,Cibubur,3381793172.113798
1240000000,2,1,0,64,56,Depok I,2090200791.6652775
1350000000,3,2,1,69,100,Depok I,2220955244.753846
495000000,2,2,1,46,45,Cilodong,1627149868.7655294
600000000,3,2,1,60,66,Bojong Sari,1381708148.1462965
3050000000,3,2,1,395,100,Cinere,4852868864.173362
2500000000,10,7,0,139,200,Beji,3683624225.6842737
875000000,3,2,1,73,51,Cimanggis,2546075969.094804
4750000000,4,4,2,250,375,Cibubur,3421221958.4510384
800000000,3,2,1,60,75,Bojong Sari,1381708148.1462965
950000000,3,2,1,50,75,Pancoran Mas,3409127772.846495
985000000,4,2,1,55,85,Pancoran Mas,3359214486.389816
1390000000,4,3,1,180,252,Sukmajaya,2087578294.174668
395000000,2,1,1,81,36,Sawangan,1658701541.0946062
1800000000,4,2,1,200,215,Beji,3879711604.646512
3300000000,4,4,2,266,300,Cimanggis,2489429483.9539747
3800000000,8,4,2,280,200,Gandul,3124520175.4327483
1590000000,5,4,2,180,252,Cilodong,1627149868.7655294
4200000000,5,4,0,120,200,Sawangan,2214365602.382716
1170000000,3,2,1,72,84,Pancoran Mas,2480917164.813834
550000000,2,1,1,45,60,Cilodong,1147008984.7250674
1290000000,5,2,1,140,120,Margonda,4886861206.896552
900000000,2,1,1,120,100,Cibubur,3421221958.4510384
1000000000,4,1,1,230,120,Beji,3958941566.261446
700000000,2,1,1,60,50,Bojong Sari,1352678465.804067
2400000000,3,2,3,358,300,Tanah Baru,1659349999.996633
1600000000,4,2,1,136,141,Cibubur,2981969911.4970503
3800000000,3,2,2,318,237,Cinere,4680491988.075328
1900000000,3,2,1,150,100,Cinere,4680491988.075328
2700000000,4,3,1,174,154,Pangkalan Jati,5508709273.157895
1350000000,4,2,1,70,120,Rangkapanjaya,1122774509.8039217
1200000000,3,2,2,84,120,Cilangkap,1005975308.6419752
3430000000,4,4,2,128,136,Sawangan,1658701541.0946062
760000000,3,2,2,60,60,Sawangan,2214365602.382716
1900000000,3,2,0,540,165,Tapos,1956323999.998261
190000000,2,1,1,50,36,Sawangan,1955035704.9314709
700000000,3,2,1,148,160,Pancoran Mas,2665252674.71786
990000000,3,3,2,100,170,Depok I,2220955244.753846
2400000000,3,2,1,102,140,Cinere,4852868864.173362
1400000000,3,3,1,70,85,Krukut,8605287769.776978
225000000,2,1,0,62,62,Sawangan,1955035704.9314709
740000000,2,2,1,77,50,Depok II,2159771892.6553674
4800000000,3,2,2,450,287,Cinere,4680491988.075328
1050000000,3,2,1,100,170,Depok I,2090200791.6652775
3500000000,4,1,2,220,214,Cinere,4680491988.075328
1300000000,3,2,1,128,160,Sawangan,2218094374.7286887
1700000000,3,2,1,149,160,Cimanggis,2466095424.086244
2900000000,6,3,0,214,140,Sukmajaya,2020622313.2006145
265000000,3,2,1,72,60,Cibubur,3453845688.344932
1100000000,3,2,1,90,150,Limo,2082024973.680263
1600000000,3,3,2,130,120,Krukut,8439818181.811189
650000000,2,1,1,72,72,Sukmajaya,2058659104.6257544
479000000,2,1,1,61,40,Sawangan,1658701541.0946062
1700000000,3,3,0,112,106,Cinere,4541094465.716549
550000000,2,1,1,66,40,Bojong Sari,1334460727.270909
700000000,2,1,1,120,80,Sawangan,1955035704.9314709
530000000,2,1,0,71,45,Bojong Sari,1272098706.097967
1900000000,7,3,0,240,224,Cisalak,2619965116.27907
1300000000,4,2,2,110,80,Depok I,2090200791.6652775
1050000000,4,3,2,80,120,Cilodong,1541574045.137153
1400000000,4,3,0,165,250,Cimanggis,2433828383.0610685
970000000,3,2,1,72,80,Sukmajaya,2087985421.0505264
883000000,3,2,0,50,61,Cisalak,2899771084.3373494
810000000,3,2,1,60,70,Cilodong,1625010649.3489175
1400000000,3,3,2,70,72,Depok II,2505159971.509972
3750000000,4,2,4,719,250,Limo,2101731233.2412868
1500000000,3,2,1,339,90,Depok I,2248009733.331852
1500000000,3,2,1,90,177,Pancoran Mas,3409127772.846495
4000000000,6,4,1,321,450,Cinere,4909606244.598561
990000000,2,1,1,72,72,Beji,3879711604.646512
620000000,2,1,1,78,50,Sawangan,1658701541.0946062
2000000000,4,4,0,171,250,Pancoran Mas,3395635733.692935
2800000000,4,4,1,240,190,Sawangan,2233344847.4117646
885000000,3,2,1,72,66,Cilodong,1627149868.7655294
3300000000,5,3,4,510,450,Cinere,4680491988.075328
680000000,3,2,1,40,60,Depok II,2344923342.5414367
650000000,2,1,1,84,52,Bojong Sari,1272098706.097967
699000000,3,2,1,77,71,Cilodong,1618993457.942226
835000000,2,1,1,73,45,Sawangan,2218094374.7286887
2000000000,3,3,1,120,200,Cinere,4909606244.598561
3000000000,3,2,1,260,200,Cinere,4680491988.075328
2600000000,4,3,1,128,115,Limo,2033449973.750656
875000000,3,2,1,88,140,Cinangka,4256304620.462046
830000000,2,2,1,45,72,Harjamukti,2718385205.473973
3200000000,3,3,2,175,123,Tapos,1900826465.3641207
2500000000,3,3,2,230,160,Cinere,4778631550.604929
30000000,2,1,1,72,45,Depok I,2248009733.331852
4500000000,5,4,2,400,500,Sukmajaya,2051098919.7510288
2350000000,4,2,1,162,169,Harjamukti,2712226512.9596543
750000000,1,1,1,84,50,Depok II,2456265782.1229053
2200000000,3,2,1,120,113,Limo,2165110767.227568
1400000000,3,2,2,79,73,Sawangan,2233344847.4117646
950000000,3,3,1,64,70,Cilodong,1147008984.7250674
500000000,2,1,2,64,40,Cilodong,1147008984.7250674
2100000000,3,2,2,270,220,Cinere,4778631550.604929
1000000000,5,2,1,104,271,Sawangan,2218094374.7286887
485000000,2,1,1,66,36,Bojong Sari,1272098706.097967
3500000000,3,4,2,325,215,Cinere,4852868864.173362
1580000000,3,3,2,82,100,Harjamukti,2718385205.473973
770000000,2,1,1,85,45,Sawangan,1658701541.0946062
1200000000,3,2,0,300,200,Cilodong,1625010649.3489175
650000000,2,1,1,72,65,Cilodong,1541574045.137153
1570000000,2,2,0,198,104,Sawangan,2214365602.382716
1100000000,3,3,0,120,100,Cinere,4778631550.604929
3950000000,4,3,2,375,300,Cinere,4852868864.173362
2000000000,3,1,1,155,116,Cinere,4852868864.173362
5500000000,4,3,2,475,283,Cinere,4778631550.604929
762000000,3,2,2,52,60,Krukut,2048585714.2857144
900000000,2,1,1,90,38,Depok II,2344923342.5414367
699000000,3,2,1,84,72,Sawangan,2218094374.7286887
3200000000,3,4,1,152,221,Cilodong,1618993457.942226
1800000000,4,2,2,120,150,Depok II,2456265782.1229053
950000000,3,2,1,70,95,Cinangka,4256304620.462046
1320000000,3,2,1,134,120,Sukmajaya,2020622313.2006145
1050000000,3,3,1,55,90,Pancoran Mas,3395635733.692935
950000000,3,2,1,84,66,Cilodong,1541574045.137153
844000000,2,1,1,72,60,Cilodong,1541574045.137153
2500000000,3,3,2,120,158,Harjamukti,2620408864.260388
600000000,2,1,1,52,48,Cinere,4541094465.716549
600000000,2,1,1,62,45,Cimanggis,2476460973.56815
759000000,2,1,0,89,43,Tapos,2062443999.998261
595000000,2,1,1,72,60,Margonda,4971576839.234332
900000000,3,2,1,56,68,Cilodong,1541574045.137153
2300000000,2,2,0,320,200,Cinere,4680491988.075328
1500000000,2,2,1,72,82,Cimanggis,2546075969.094804
1850000000,4,4,0,108,140,Cinere,4909606244.598561
190000000,2,1,0,40,38,Pasir Putih,661577464.7887324
45000000,2,1,1,72,45,Cipayung,696162530.4136254
1400000000,3,2,2,150,200,Cipayung,682827093.5960591
1490000000,4,3,2,78,155,Tapos,2066736269.4283247
1300000000,4,2,0,120,207,Sawangan,2214365602.382716
175000000,2,1,0,35,33,Depok II,2559463360.8815427
3450000000,3,3,0,153,216,Depok II,2559463360.8815427
850000000,2,1,2,125,54,Sawangan,2218094374.7286887
1320000000,3,3,2,106,85,Cinere,4778631550.604929
500000000,3,2,1,40,45,Limo,2033449973.750656
2000000000,4,3,3,214,200,Cimanggis,2489429483.9539747
999000000,3,2,1,67,70,Beji,3879711604.646512
850000000,2,1,1,91,51,Sawangan,1658701541.0946062
659000000,2,1,0,70,45,Cilodong,1541574045.137153
275000000,2,1,1,40,36,Cilodong,1627149868.7655294
1900000000,3,3,2,105,168,Cimanggis,2546075969.094804
750000000,2,1,1,84,50,Cinangka,7025262418.300653
407000000,2,1,1,60,36,Depok I,2220955244.753846
1170000000,3,3,2,79,90,Tirtajaya,1402837209.3023255
1190000000,3,3,2,84,90,Tirtajaya,1402837209.3023255
1000000000,4,3,1,102,156,Sawangan,2233344847.4117646
987000000,2,1,1,126,45,Sawangan,1658701541.0946062
985000000,3,2,2,50,51,Cimanggis,2476460973.56815
1400000000,4,3,1,125,85,Limo,2082024973.680263
1270000000,3,3,1,90,84,Cibubur,2981969911.4970503
1160000000,3,3,2,74,90,Tirtajaya,1402837209.3023255
2900000000,4,3,2,163,80,Cinere,4778631550.604929
850000000,3,2,1,45,80,Tanah Baru,1655643181.8181818
1300000000,4,3,0,125,111,Sawangan,1658701541.0946062
537000000,2,1,0,75,45,Sawangan,1658701541.0946062
996000000,3,2,1,56,85,Sawangan,1658701541.0946062
996000000,3,2,1,56,85,Cinere,4680491988.075328
1800000000,3,2,1,188,155,Sawangan,1658701541.0946062
495000000,2,1,1,72,45,Depok I,2248009733.331852
1800000000,3,2,2,104,97,Sawangan,2214365602.382716
388000000,2,1,1,50,30,Cinere,4909606244.598561
388000000,2,1,1,50,30,Sawangan,2218094374.7286887
996000000,3,2,1,56,85,Limo,2013263741.7615285
1500000000,3,2,1,65,83,Cinere,4541094465.716549
2750000000,4,4,1,135,200,Cinere,4909606244.598561
1190000000,3,2,1,66,76,Sawangan,2214365602.382716
1300000000,2,2,1,120,55,Depok I,2248009733.331852
2980000000,3,3,1,278,125,Cibubur,3453845688.344932
2290000000,1,3,0,150,240,Sawangan,1658701541.0946062
950000000,4,2,1,187,150,Limo,2165110767.227568
670000000,2,1,1,79,45,Pancoran Mas,3409127772.846495
500000000,2,2,1,70,45,Pasir Putih,661577464.7887324
800000000,3,2,1,45,69,Cimanggis,2546075969.094804
529000000,2,1,0,101,62,Sawangan,2214365602.382716
840000000,3,1,1,70,72,Sawangan,1658701541.0946062
500000000,3,2,1,40,60,Cinangka,4192347678.018576
1000000000,3,3,1,58,82,Cimanggis,2433828383.0610685
700000000,6,3,1,100,200,Tapos,1956323999.998261
685000000,3,2,1,80,60,Pancoran Mas,3395635733.692935
1200000000,3,3,1,66,90,Kelapa Dua,2450029940.1197605
722000000,3,3,1,61,100,Bojong Sari,1381708148.1462965
1750000000,2,1,1,110,80,Cinere,4541094465.716549
1900000000,4,3,2,104,160,Beji,2531746438.674528
1750000000,3,3,1,72,82,Pancoran Mas,3359214486.389816
890000000,3,2,1,60,80,Bojong Sari,1272098706.097967
395000000,2,1,1,65,36,Depok I,2247611838.7553043
1100000000,3,3,1,66,76,Bojong Sari,1352678465.804067
400000000,2,1,1,60,38,Cimanggis,2466095424.086244
403000000,2,1,1,60,38,Cilangkap,1049169230.7692308
453000000,2,1,1,66,42,Cimanggis,2476460973.56815
985000000,3,3,2,140,80,Cilodong,1541574045.137153
5000000000,3,3,2,347,300,Beji,3958941566.261446
2970000000,4,2,3,225,240,Cinere,4778631550.604929
880000000,3,2,1,60,75,Citayam,648777777.7777778
3950000000,3,3,1,200,93,Cinere,4852868864.173362
2100000000,4,3,1,150,240,Cinere,4852868864.173362
1200000000,4,2,1,172,120,Margonda,4941167236.464388
2600000000,3,3,1,200,150,Cinere,4909606244.598561
3500000000,5,6,4,559,400,Cimanggis,2546075969.094804
3250000000,4,2,2,412,310,Cinere,4680491988.075328
2850000000,5,4,2,236,235,Cinere,4778631550.604929
5500000000,5,2,0,490,320,Cinere,4778631550.604929
1600000000,3,3,1,160,96,Harjamukti,2656676737.1540785
370000000,2,2,0,60,40,Sawangan,1658701541.0946062
2600000000,3,3,1,230,200,Mekarsari,1740608108.108108
1700000000,3,3,1,90,140,Tanah Baru,1659349999.996633
800000000,3,2,1,75,72,Pasir Putih,611542857.1428572
1400000000,3,2,2,62,83,Gandul,3124520175.4327483
900000000,3,2,1,111,75,Harjamukti,2715311363.627841
700000000,3,2,2,60,60,Pasir Putih,587048275.862069
